9.450000000000000000e+02,6.769999999999972715e+02
9.451000000000000227e+02,6.769409123517293665e+02
9.452000000000000455e+02,6.768818694558647167e+02
9.453000000000000682e+02,6.768228713201044684e+02
9.454000000000000909e+02,6.767639179521495407e+02
9.455000000000001137e+02,6.767050093597008527e+02
9.456000000000001364e+02,6.766461455504597780e+02
9.457000000000001592e+02,6.765873265321265535e+02
9.458000000000001819e+02,6.765285523124030078e+02
9.459000000000002046e+02,6.764698228989896052e+02
9.460000000000002274e+02,6.764111382995877193e+02
9.461000000000002501e+02,6.763524985218980419e+02
9.462000000000002728e+02,6.762939035736214919e+02
9.463000000000002956e+02,6.762353534624596705e+02
9.464000000000003183e+02,6.761768481961130419e+02
9.465000000000003411e+02,6.761183877822825252e+02
9.466000000000003638e+02,6.760599722286697215e+02
9.467000000000003865e+02,6.760016015429748677e+02
9.468000000000004093e+02,6.759432757328995649e+02
9.469000000000004320e+02,6.758849948061445048e+02
9.470000000000004547e+02,6.758267587704106063e+02
9.471000000000004775e+02,6.757685676333994707e+02
9.472000000000005002e+02,6.757104214028115621e+02
9.473000000000005230e+02,6.756523200863475722e+02
9.474000000000005457e+02,6.755942636917093296e+02
9.475000000000005684e+02,6.755362522265970711e+02
9.476000000000005912e+02,6.754782856987123978e+02
9.477000000000006139e+02,6.754203641157557740e+02
9.478000000000006366e+02,6.753624874854285736e+02
9.479000000000006594e+02,6.753046558154319428e+02
9.480000000000006821e+02,6.752468691134663459e+02
9.481000000000007049e+02,6.751891273872333841e+02
9.482000000000007276e+02,6.751314306444335216e+02
9.483000000000007503e+02,6.750737788927679048e+02
9.484000000000007731e+02,6.750161721399379076e+02
9.485000000000007958e+02,6.749586103936442214e+02
9.486000000000008185e+02,6.749010936615875380e+02
9.487000000000008413e+02,6.748436219514694585e+02
9.488000000000008640e+02,6.747861952709904472e+02
9.489000000000008868e+02,6.747288136278521051e+02
9.490000000000009095e+02,6.746714770297548966e+02
9.491000000000009322e+02,6.746141854843999681e+02
9.492000000000009550e+02,6.745569389994884659e+02
9.493000000000009777e+02,6.744997375827210817e+02
9.494000000000010004e+02,6.744425812417991892e+02
9.495000000000010232e+02,6.743854699844237075e+02
9.496000000000010459e+02,6.743284038182953282e+02
9.497000000000010687e+02,6.742713827511154250e+02
9.498000000000010914e+02,6.742144067905851443e+02
9.499000000000011141e+02,6.741574759444044957e+02
9.500000000000011369e+02,6.741005902202757625e+02
9.501000000000011596e+02,6.740437496258989540e+02
9.502000000000011823e+02,6.739869541689756716e+02
9.503000000000012051e+02,6.739302038572066067e+02
9.504000000000012278e+02,6.738734986982931332e+02
9.505000000000012506e+02,6.738168386999357153e+02
9.506000000000012733e+02,6.737602238698357269e+02
9.507000000000012960e+02,6.737036542156940868e+02
9.508000000000013188e+02,6.736471297452117142e+02
9.509000000000013415e+02,6.735906504660897554e+02
9.510000000000013642e+02,6.735342163860289020e+02
9.511000000000013870e+02,6.734778275127305278e+02
9.512000000000014097e+02,6.734214838538955519e+02
9.513000000000014325e+02,6.733651854172246658e+02
9.514000000000014552e+02,6.733089322104192433e+02
9.515000000000014779e+02,6.732527242411804309e+02
9.516000000000015007e+02,6.731965615172086927e+02
9.517000000000015234e+02,6.731404440462049479e+02
9.518000000000015461e+02,6.730843718358710248e+02
9.519000000000015689e+02,6.730283448939071604e+02
9.520000000000015916e+02,6.729723632280147285e+02
9.521000000000016144e+02,6.729164268458944207e+02
9.522000000000016371e+02,6.728605357552476107e+02
9.523000000000016598e+02,6.728046899637752176e+02
9.524000000000016826e+02,6.727488894791781604e+02
9.525000000000017053e+02,6.726931343091571307e+02
9.526000000000017280e+02,6.726374244614137297e+02
9.527000000000017508e+02,6.725817599436481942e+02
9.528000000000017735e+02,6.725261407635625801e+02
9.529000000000017963e+02,6.724705669288571244e+02
9.530000000000018190e+02,6.724150384472327460e+02
9.531000000000018417e+02,6.723595553263910460e+02
9.532000000000018645e+02,6.723041175740324888e+02
9.533000000000018872e+02,6.722487251978579934e+02
9.534000000000019099e+02,6.721933782055691609e+02
9.535000000000019327e+02,6.721380766048662281e+02
9.536000000000019554e+02,6.720828204034512510e+02
9.537000000000019782e+02,6.720276096090242390e+02
9.538000000000020009e+02,6.719724442292865660e+02
9.539000000000020236e+02,6.719173242719391510e+02
9.540000000000020464e+02,6.718622497446831403e+02
9.541000000000020691e+02,6.718072206552194530e+02
9.542000000000020918e+02,6.717522370112490080e+02
9.543000000000021146e+02,6.716972988204729518e+02
9.544000000000021373e+02,6.716424060905922033e+02
9.545000000000021600e+02,6.715875588293079090e+02
9.546000000000021828e+02,6.715327570443209879e+02
9.547000000000022055e+02,6.714780007433321316e+02
9.548000000000022283e+02,6.714232899340424865e+02
9.549000000000022510e+02,6.713686246241534263e+02
9.550000000000022737e+02,6.713140048213658702e+02
9.551000000000022965e+02,6.712594305333802822e+02
9.552000000000023192e+02,6.712049017678982636e+02
9.553000000000023419e+02,6.711504185326202787e+02
9.554000000000023647e+02,6.710959808352479286e+02
9.555000000000023874e+02,6.710415886834816774e+02
9.556000000000024102e+02,6.709872420850226717e+02
9.557000000000024329e+02,6.709329410475722852e+02
9.558000000000024556e+02,6.708786855788309822e+02
9.559000000000024784e+02,6.708244756865001364e+02
9.560000000000025011e+02,6.707703113782806668e+02
9.561000000000025238e+02,6.707161926618732650e+02
9.562000000000025466e+02,6.706621195449793049e+02
9.563000000000025693e+02,6.706080920352997055e+02
