1.100099999999999909e+03,8.983999999999996362e+02
1.100199999999999818e+03,8.987999999999992724e+02
1.100299999999999727e+03,8.991999999999989086e+02
1.100399999999999636e+03,8.995999999999985448e+02
1.100499999999999545e+03,8.999999999999981810e+02
1.100599999999999454e+03,9.003999999999978172e+02
1.100699999999999363e+03,9.007999999999974534e+02
1.100799999999999272e+03,9.011999999999970896e+02
1.100899999999999181e+03,9.015999999999967258e+02
1.100999999999999091e+03,9.019999999999963620e+02
1.101099999999999000e+03,8.860999999999789907e+02
1.101199999999998909e+03,8.881999999999770807e+02
1.101299999999998818e+03,8.902999999999751708e+02
1.101399999999998727e+03,8.923999999999732609e+02
1.101499999999998636e+03,8.944999999999713509e+02
1.101599999999998545e+03,8.965999999999694410e+02
1.101699999999998454e+03,8.986999999999675310e+02
1.101799999999998363e+03,9.007999999999656211e+02
1.101899999999998272e+03,9.028999999999637112e+02
1.101999999999998181e+03,9.049999999999618012e+02
1.102099999999998090e+03,8.826999999999484317e+02
1.102199999999997999e+03,8.853999999999459760e+02
1.102299999999997908e+03,8.880999999999435204e+02
1.102399999999997817e+03,8.907999999999410647e+02
1.102499999999997726e+03,8.934999999999386091e+02
1.102599999999997635e+03,8.961999999999361535e+02
1.102699999999997544e+03,8.988999999999336978e+02
1.102799999999997453e+03,9.015999999999312422e+02
1.102899999999997362e+03,9.042999999999287866e+02
1.102999999999997272e+03,9.069999999999263309e+02
1.103099999999997181e+03,9.037000000000930413e+02
1.103199999999997090e+03,9.004000000000960426e+02
1.103299999999996999e+03,8.971000000000990440e+02
1.103399999999996908e+03,8.938000000001020453e+02
1.103499999999996817e+03,8.905000000001050466e+02
1.103599999999996726e+03,8.872000000001080480e+02
1.103699999999996635e+03,8.839000000001110493e+02
1.103799999999996544e+03,8.806000000001140506e+02
1.103899999999996453e+03,8.773000000001170520e+02
1.103999999999996362e+03,8.740000000001200533e+02
1.104099999999996271e+03,8.775999999998657586e+02
1.104199999999996180e+03,8.811999999998624844e+02
1.104299999999996089e+03,8.847999999998592102e+02
1.104399999999995998e+03,8.883999999998559360e+02
1.104499999999995907e+03,8.919999999998526619e+02
1.104599999999995816e+03,8.955999999998493877e+02
1.104699999999995725e+03,8.991999999998461135e+02
1.104799999999995634e+03,9.027999999998428393e+02
1.104899999999995543e+03,9.063999999998395651e+02
1.104999999999995453e+03,9.099999999998362910e+02
1.105099999999995362e+03,9.100999999999953616e+02
1.105199999999995271e+03,9.101999999999952706e+02
1.105299999999995180e+03,9.102999999999951797e+02
1.105399999999995089e+03,9.103999999999950887e+02
1.105499999999994998e+03,9.104999999999949978e+02
1.105599999999994907e+03,9.105999999999949068e+02
1.105699999999994816e+03,9.106999999999948159e+02
1.105799999999994725e+03,9.107999999999947249e+02
1.105899999999994634e+03,9.108999999999946340e+02
1.105999999999994543e+03,9.109999999999945430e+02
1.106099999999994452e+03,9.110999999999944521e+02
1.106199999999994361e+03,9.111999999999943611e+02
1.106299999999994270e+03,9.112999999999942702e+02
1.106399999999994179e+03,9.113999999999941792e+02
1.106499999999994088e+03,9.114999999999940883e+02
1.106599999999993997e+03,9.115999999999939973e+02
1.106699999999993906e+03,9.116999999999939064e+02
1.106799999999993815e+03,9.117999999999938154e+02
1.106899999999993724e+03,9.118999999999937245e+02
1.106999999999993634e+03,9.119999999999936335e+02
1.107099999999993543e+03,9.120999999999935426e+02
1.107199999999993452e+03,9.121999999999934516e+02
1.107299999999993361e+03,9.122999999999933607e+02
1.107399999999993270e+03,9.123999999999932697e+02
1.107499999999993179e+03,9.124999999999931788e+02
1.107599999999993088e+03,9.125999999999930878e+02
1.107699999999992997e+03,9.126999999999929969e+02
1.107799999999992906e+03,9.127999999999929059e+02
1.107899999999992815e+03,9.128999999999928150e+02
1.107999999999992724e+03,9.129999999999927240e+02
1.108099999999992633e+03,9.130999999999926331e+02
1.108199999999992542e+03,9.131999999999925421e+02
1.108299999999992451e+03,9.132999999999924512e+02
1.108399999999992360e+03,9.133999999999923602e+02
1.108499999999992269e+03,9.134999999999922693e+02
1.108599999999992178e+03,9.135999999999921783e+02
1.108699999999992087e+03,9.136999999999920874e+02
1.108799999999991996e+03,9.137999999999919964e+02
1.108899999999991905e+03,9.138999999999919055e+02
1.108999999999991815e+03,9.139999999999918145e+02
1.109099999999991724e+03,9.140999999999917236e+02
1.109199999999991633e+03,9.141999999999916326e+02
1.109299999999991542e+03,9.142999999999915417e+02
1.109399999999991451e+03,9.143999999999914507e+02
1.109499999999991360e+03,9.144999999999913598e+02
1.109599999999991269e+03,9.145999999999912689e+02
1.109699999999991178e+03,9.146999999999911779e+02
1.109799999999991087e+03,9.147999999999910870e+02
1.109899999999990996e+03,9.148999999999909960e+02
1.109999999999990905e+03,9.149999999999909051e+02
1.110099999999990814e+03,9.150999999999908141e+02
1.110199999999990723e+03,9.151999999999907232e+02
1.110299999999990632e+03,9.152999999999906322e+02
1.110399999999990541e+03,9.153999999999905413e+02
1.110499999999990450e+03,9.154999999999904503e+02
1.110599999999990359e+03,9.155999999999903594e+02
1.110699999999990268e+03,9.156999999999902684e+02
1.110799999999990177e+03,9.157999999999901775e+02
1.110899999999990087e+03,9.158999999999900865e+02
1.110999999999989996e+03,9.159999999999899956e+02
1.111099999999989905e+03,9.160999999999899046e+02
1.111199999999989814e+03,9.161999999999898137e+02
1.111299999999989723e+03,9.162999999999897227e+02
1.111399999999989632e+03,9.163999999999896318e+02
1.111499999999989541e+03,9.164999999999895408e+02
1.111599999999989450e+03,9.165999999999894499e+02
1.111699999999989359e+03,9.166999999999893589e+02
1.111799999999989268e+03,9.167999999999892680e+02
1.111899999999989177e+03,9.168999999999891770e+02
1.111999999999989086e+03,9.169999999999890861e+02
1.112099999999988995e+03,9.170999999999889951e+02
1.112199999999988904e+03,9.171999999999889042e+02
1.112299999999988813e+03,9.172999999999888132e+02
1.112399999999988722e+03,9.173999999999887223e+02
1.112499999999988631e+03,9.174999999999886313e+02
1.112599999999988540e+03,9.175999999999885404e+02
1.112699999999988449e+03,9.176999999999884494e+02
1.112799999999988358e+03,9.177999999999883585e+02
1.112899999999988268e+03,9.178999999999882675e+02
1.112999999999988177e+03,9.179999999999881766e+02
1.113099999999988086e+03,9.180599999999928968e+02
1.113199999999987995e+03,9.181199999999928423e+02
1.113299999999987904e+03,9.181799999999927877e+02
1.113399999999987813e+03,9.182399999999927331e+02
1.113499999999987722e+03,9.182999999999926786e+02
1.113599999999987631e+03,9.183599999999926240e+02
1.113699999999987540e+03,9.184199999999925694e+02
1.113799999999987449e+03,9.184799999999925149e+02
1.113899999999987358e+03,9.185399999999924603e+02
1.113999999999987267e+03,9.185999999999924057e+02
1.114099999999987176e+03,9.186599999999923511e+02
1.114199999999987085e+03,9.187199999999922966e+02
1.114299999999986994e+03,9.187799999999922420e+02
1.114399999999986903e+03,9.188399999999921874e+02
1.114499999999986812e+03,9.188999999999921329e+02
1.114599999999986721e+03,9.189599999999920783e+02
