1.000000000000000000e+03,7.095000000000000000e+02
1.000100000000000023e+03,7.094500000000000455e+02
1.000200000000000045e+03,7.093999999999999773e+02
1.000300000000000068e+03,7.093499999999999091e+02
1.000400000000000091e+03,7.092999999999999545e+02
1.000500000000000114e+03,7.092500000000000000e+02
1.000600000000000136e+03,7.091999999999999318e+02
1.000700000000000159e+03,7.091499999999998636e+02
1.000800000000000182e+03,7.090999999999999091e+02
1.000900000000000205e+03,7.090499999999999545e+02
1.001000000000000227e+03,7.089999999999998863e+02
1.001100000000000250e+03,7.089499999999998181e+02
1.001200000000000273e+03,7.088999999999998636e+02
1.001300000000000296e+03,7.088499999999999091e+02
1.001400000000000318e+03,7.087999999999998408e+02
1.001500000000000341e+03,7.087499999999997726e+02
1.001600000000000364e+03,7.086999999999998181e+02
1.001700000000000387e+03,7.086499999999998636e+02
1.001800000000000409e+03,7.085999999999997954e+02
1.001900000000000432e+03,7.085499999999997272e+02
1.002000000000000455e+03,7.084999999999997726e+02
1.002100000000000477e+03,7.084499999999998181e+02
1.002200000000000500e+03,7.083999999999997499e+02
1.002300000000000523e+03,7.083499999999996817e+02
1.002400000000000546e+03,7.082999999999997272e+02
1.002500000000000568e+03,7.082499999999997726e+02
1.002600000000000591e+03,7.081999999999997044e+02
1.002700000000000614e+03,7.081499999999996362e+02
1.002800000000000637e+03,7.080999999999996817e+02
1.002900000000000659e+03,7.080499999999997272e+02
1.003000000000000682e+03,7.079999999999996589e+02
1.003100000000000705e+03,7.079499999999995907e+02
1.003200000000000728e+03,7.078999999999996362e+02
1.003300000000000750e+03,7.078499999999996817e+02
1.003400000000000773e+03,7.077999999999996135e+02
1.003500000000000796e+03,7.077499999999995453e+02
1.003600000000000819e+03,7.076999999999995907e+02
1.003700000000000841e+03,7.076499999999996362e+02
1.003800000000000864e+03,7.075999999999995680e+02
1.003900000000000887e+03,7.075499999999994998e+02
1.004000000000000909e+03,7.074999999999995453e+02
1.004100000000000932e+03,7.074499999999995907e+02
1.004200000000000955e+03,7.073999999999995225e+02
1.004300000000000978e+03,7.073499999999994543e+02
1.004400000000001000e+03,7.072999999999994998e+02
1.004500000000001023e+03,7.072499999999995453e+02
1.004600000000001046e+03,7.071999999999994770e+02
1.004700000000001069e+03,7.071499999999994088e+02
1.004800000000001091e+03,7.070999999999994543e+02
1.004900000000001114e+03,7.070499999999994998e+02
1.005000000000001137e+03,7.069999999999994316e+02
1.005100000000001160e+03,7.069499999999993634e+02
1.005200000000001182e+03,7.068999999999994088e+02
1.005300000000001205e+03,7.068499999999994543e+02
1.005400000000001228e+03,7.067999999999993861e+02
